0.0022499999999999994,0.003840000000000001,5,8e-05,8e-05,left_to_right,8.000000000000075e-05,8.000000000000075e-05,0.004000000000000002
is_leaf,point1_x,point1_y,point2_x,point2_y,channel_width,refinement_level,is_at_max_refinement,cost_function_value
True,0.0008437499999999998,0.0031200000000000012,0.0009374999999999997,0.0032800000000000012,8e-05,5,False,0.0
True,0.0007499999999999998,0.002960000000000001,0.0008437499999999998,0.0031200000000000012,8e-05,5,False,0.0
True,0.0008437499999999998,0.002960000000000001,0.0009374999999999997,0.0031200000000000012,8e-05,5,False,0.0
False,0.0009374999999999997,0.002960000000000001,0.0011249999999999997,0.0032800000000000012,8e-05,4,False,0.0
True,0.0009374999999999997,0.0031200000000000012,0.0010312499999999996,0.0032800000000000012,8e-05,5,False,0.0
True,0.0010312499999999996,0.0031200000000000012,0.0011249999999999997,0.0032800000000000012,8e-05,5,False,0.0
True,0.0009374999999999997,0.002960000000000001,0.0010312499999999996,0.0031200000000000012,8e-05,5,False,0.0
True,0.0010312499999999996,0.002960000000000001,0.0011249999999999997,0.0031200000000000012,8e-05,5,False,0.0
False,0.0007499999999999998,0.002640000000000001,0.0009374999999999997,0.002960000000000001,8e-05,4,False,0.0
True,0.0007499999999999998,0.002800000000000001,0.0008437499999999998,0.002960000000000001,8e-05,5,False,0.0
True,0.0008437499999999998,0.002800000000000001,0.0009374999999999997,0.002960000000000001,8e-05,5,False,0.0
True,0.0007499999999999998,0.002640000000000001,0.0008437499999999998,0.002800000000000001,8e-05,5,False,0.0
True,0.0008437499999999998,0.002640000000000001,0.0009374999999999997,0.002800000000000001,8e-05,5,False,0.0
False,0.0009374999999999997,0.002640000000000001,0.0011249999999999997,0.002960000000000001,8e-05,4,False,0.0
True,0.0009374999999999997,0.002800000000000001,0.0010312499999999996,0.002960000000000001,8e-05,5,False,0.0
True,0.0010312499999999996,0.002800000000000001,0.0011249999999999997,0.002960000000000001,8e-05,5,False,0.0
True,0.0009374999999999997,0.002640000000000001,0.0010312499999999996,0.002800000000000001,8e-05,5,False,0.0
True,0.0010312499999999996,0.002640000000000001,0.0011249999999999997,0.002800000000000001,8e-05,5,False,0.0
False,0.0011249999999999997,0.002640000000000001,0.0014999999999999996,0.0032800000000000012,8e-05,3,False,0.0
False,0.0011249999999999997,0.002960000000000001,0.0013124999999999996,0.0032800000000000012,8e-05,4,False,0.0
True,0.0011249999999999997,0.0031200000000000012,0.0012187499999999998,0.0032800000000000012,8e-05,5,False,0.0
True,0.0012187499999999998,0.0031200000000000012,0.0013124999999999996,0.0032800000000000012,8e-05,5,False,0.0
True,0.0011249999999999997,0.002960000000000001,0.0012187499999999998,0.0031200000000000012,8e-05,5,False,0.0
True,0.0012187499999999998,0.002960000000000001,0.0013124999999999996,0.0031200000000000012,8e-05,5,False,0.0
False,0.0013124999999999996,0.002960000000000001,0.0014999999999999996,0.0032800000000000012,8e-05,4,False,0.0
True,0.0013124999999999996,0.0031200000000000012,0.0014062499999999995,0.0032800000000000012,8e-05,5,False,0.0
True,0.0014062499999999995,0.0031200000000000012,0.0014999999999999996,0.0032800000000000012,8e-05,5,False,0.0
True,0.0013124999999999996,0.002960000000000001,0.0014062499999999995,0.0031200000000000012,8e-05,5,False,0.0
True,0.0014062499999999995,0.002960000000000001,0.0014999999999999996,0.0031200000000000012,8e-05,5,False,0.0
False,0.0011249999999999997,0.002640000000000001,0.0013124999999999996,0.002960000000000001,8e-05,4,False,0.0
True,0.0011249999999999997,0.002800000000000001,0.0012187499999999998,0.002960000000000001,8e-05,5,False,0.0
True,0.0012187499999999998,0.002800000000000001,0.0013124999999999996,0.002960000000000001,8e-05,5,False,0.0
True,0.0011249999999999997,0.002640000000000001,0.0012187499999999998,0.002800000000000001,8e-05,5,False,0.0
True,0.0012187499999999998,0.002640000000000001,0.0013124999999999996,0.002800000000000001,8e-05,5,False,0.0
