0.02125,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,0,0,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,0
0.02075,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,0,0,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,0
0.02025,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,0,0,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,0
0.01975,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,0,0,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,0
0.01925,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,0,0,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,0
0.01875,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,0,0,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,0
0.01825,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,0,0,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,0
0.01775,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,0,0,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,0
0.01725,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,0,0,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,0
0.01675,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,962779,0,0,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,95959.6,0
